id,ean,name,type,food_type,brand,product_origin,supplier,top_category,top_category_id,category_path,size,unit_of_measure,increment_by,min_order,max_order,price,currency,formatted_price,min_buying_value,stock_status,stock_qty,is_available,availability_max,seller,seller_type,shipping,is_marketplace,is_express,is_bulk,is_scalable,is_fbc,preorder,has_promo
13929,6008835001487,Peptang Tomato Ketchup  400 gr,FOOD,DRY,PEPTANG,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Condiments, Dressings & Marinades/Sauces & Condiments/Ketchup",400 gr,pieces,1,1,10,200,KES,KES200.00,200.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
72717,7174000409026,SESIA Pure Honey 300g,FOOD,DRY,SESIA,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Jams, Honey & Spreads/Honey/Natural Honey",300g,pieces,1,1,10,280,KES,KES280.00,280.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
130064,6162000047974,GOLDEN DIGESTIVE CLASSIC 100G,FOOD,DRY,LP - NONAME,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Biscuits, Crackers & Cakes/Digestives & Assorted Biscuits/Fiber",100g,pieces,1,1,10,65,KES,KES65.00,65.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
242317,8801043069588,Nongshim Shin Ram Spicy Chicken120G,FOOD,DRY,NONGSHIM,,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/World Specialities/Korean Food,,pieces,1,1,10,315,KES,KES315.00,315.00,inStock,,True,100,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
189242,7622202295850,Cadbury Dairy Milk Chocolate 35G,FOOD,DRY,CADBURY,,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Chocolate & Confectionery/Chocolates/Tablet Chocolates,,pieces,1,1,10,139,KES,KES139.00,139.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
23175,6161100690516,Nutfields Macadamia Nuts 250g,FOOD,DRY,NUTFIELDS,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Nuts, Dates & Dried Fruits/Nuts & Seeds/Nuts",250g,pieces,1,1,24,795,KES,KES795.00,795.00,inStock,,True,24,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
72727,7174000409187,Sesia Fried Peanuts 200g,FOOD,DRY,SESIA,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Nuts, Dates & Dried Fruits/Nuts & Seeds/Peanuts",200g,pieces,1,1,10,120,KES,KES120.00,120.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
166725,6161101064583,Peptang Maple Syrup 500g,FOOD,DRY,PEPTANG,Kenya,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Sugar & Home Baking/Baking Ingredients/Napping Sauce & Syrup,500g,pieces,1,1,10,280,KES,KES280.00,280.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,True
34354,8886303221111,Kara Coconut Cream 25% 425ml,FOOD,DRY,KARA,Singapore,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Coconut Cream",425ml,pieces,1,1,10,425,KES,KES425.00,425.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
8188,6161101250573,Manji Butter Cashew Cookies 450g,FOOD,DRY,MANJI,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Biscuits, Crackers & Cakes/Digestives & Assorted Biscuits/Butter Cookies",450g,pieces,1,1,10,470,KES,KES470.00,470.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
50349,6164000072963,Ola Mild Salsa Dipping Sauce 270g,FOOD,DRY,OLA,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Condiments, Dressings & Marinades/Sauces & Condiments/Hot Sauces",270g,pieces,1,1,10,450,KES,KES450.00,450.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
240350,6161102681475,Browns Tree Tomato Jam 220G,FOOD,DRY,BROWN'S,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Jams, Honey & Spreads/Jams/Fruity Jam",220g,pieces,1,1,10,495,KES,KES495.00,495.00,lowStock,1,True,1,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
15248,6164001015327,Norda Urban Bites Summer Salt Potato Crisps 30G,FOOD,DRY,URBAN BITES,KENYA,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Chips, Dips & Snacks/Chips",30G,pieces,1,1,10,58,KES,KES58.00,58.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
76317,6161101144438,Naturalli Chia Seeds 250g,FOOD,DRY,NATURALLI,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Nuts, Dates & Dried Fruits/Nuts & Seeds/Seeds",250g,pieces,1,1,24,399,KES,KES399.00,399.00,inStock,,True,24,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
171214,8606105662505,Jake Vitamin Candy Peach 18Gm,FOOD,DRY,JAKE,,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Chocolate & Confectionery/Candy/Loose Candy,18gm,pieces,1,1,10,200,KES,KES200.00,200.00,lowStock,3,True,3,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
8229,6161101251174,Manji Milkstar Milk Biscuit With Glucose 200g,FOOD,DRY,MANJI,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Biscuits, Crackers & Cakes/Digestives & Assorted Biscuits/Assorted & Tins",200g,pieces,1,1,10,92,KES,KES92.00,92.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
138233,757349228823,American Gourmet Barbeque Sauce 510g,FOOD,DRY,AMERICAN GOURMET,United States,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Condiments, Dressings & Marinades/Sauces & Condiments/Flavored Sauces",510g,pieces,1,1,10,650,KES,KES650.00,650.00,lowStock,8,True,8,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
19731,6166000002001,Nutri Choice Pure Natural And Organic Real Honey 500g,FOOD,DRY,REAL,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Jams, Honey & Spreads/Honey/Natural Honey",500g,pieces,1,1,10,495,KES,KES495.00,495.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
39659,5012246017297,Naturalli Original Muesli Cereal 500g,FOOD,DRY,NATURALLI,United Kingdom,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Breakfast Cereals & Bars/Muesli,500g,pieces,1,1,10,699,KES,KES699.00,699.00,lowStock,8,True,8,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
200117,6164000449307,Java Oats And Raisins Cookies 300g,FOOD,DRY,JAVA,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Biscuits, Crackers & Cakes/Digestives & Assorted Biscuits/Butter Cookies",300g,pieces,1,1,10,579,KES,KES579.00,579.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
203749,5000396054538,McVitie's Hobnobs Crunch Oats Biscuits 255g,FOOD,DRY,MCVITIES,United Kingdom,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Biscuits, Crackers & Cakes/Digestives & Assorted Biscuits/Fiber",255g,pieces,1,1,10,525,KES,KES525.00,525.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
201779,8691707096100,Biscolata Duomax Milky Chocolate Coated Wafer 44g,FOOD,DRY,Solen:Biscolata,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Biscuits, Crackers & Cakes/Coated Biscuits & Wafers/Wafers",44g,pieces,1,1,10,180,KES,KES180.00,180.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
140280,8801045999906,Jin Ramen Mild Noodles 120g,FOOD,DRY,JIN RAMEN,South Korea,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/World Specialities/Philippines/Noodles,120g,pieces,1,1,10,300,KES,KES300.00,300.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
23677,6001065601021,Cadbury Dairy Milk Cashew And Coconut Chocolate 80G,FOOD,DRY,CADBURY,South Africa,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Chocolate & Confectionery/Chocolates/Snacking Chocolates,80g,pieces,1,1,10,285,KES,KES285.00,285.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
11463,717273504509,American Garden Mayonnaise 237ml,FOOD,DRY,AMERICAN GARDEN,United States,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Condiments, Dressings & Marinades/Sauces & Condiments/Mayonnaise",237ml,pieces,1,1,10,775,KES,KES775.00,775.00,lowStock,9,True,9,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
23694,7622210846167,Cadbury Dairy Milk Bubbly Milk Chocolate Bar 87G,FOOD,DRY,CADBURY,Switzerland,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Chocolate & Confectionery/Chocolates/Snacking Chocolates,87g,pieces,1,1,10,310,KES,KES310.00,310.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
62138,6164003944335,Sweetunda Mango Roll 230g,FOOD,DRY,SWEETUNDA,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Nuts, Dates & Dried Fruits/Dried Fruits",230g,pieces,1,1,10,500,KES,KES500.00,500.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
87309,6164000795381,Simply Gourmet Blue Poppy Seeds 150g,FOOD,DRY,SIMPLY GOURMET,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Nuts, Dates & Dried Fruits/Nuts & Seeds/Nuts",150g,pieces,1,1,10,360,KES,KES360.00,360.00,lowStock,4,True,4,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
66423,6161112740056,Jimcy Roasted Peanuts 400g,FOOD,DRY,JIMCY,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Nuts, Dates & Dried Fruits/Nuts & Seeds/Peanuts",400g,pieces,1,1,24,220,KES,KES220.00,220.00,inStock,,True,24,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
159997,6938888888837,Xiang Piao Piao Original Milk Tea 80g,FOOD,DRY,,,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/World Specialities/Chinese,80g,pieces,1,1,10,185,KES,KES185.00,185.00,lowStock,9,True,9,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
188526,6161100915985,Tropical Heat Snacks TropNuts Chilli Lemon Peanuts 50g,FOOD,DRY,TROPICAL HEAT,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Nuts, Dates & Dried Fruits/Nuts & Seeds/Peanuts",50g,pieces,1,1,10,60,KES,KES60.00,60.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
73119,8716200458719,Dutch Lady Bella Holandesa Condensed Sweetened Milk 397g,FOOD,DRY,KING DUTCH,Netherlands,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Powdered Milk",397g,pieces,1,1,10,445,KES,KES445.00,445.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
157829,6164004645460,ARYUVA PREMIUM DARK SOY SAUCE 625ML,FOOD,DRY,ARYUVA,Kenya,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Cooking Ingredients/Cooking Sauces & Pastes/Soya Sauce,625ml,pieces,1,1,10,315,KES,KES315.00,315.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
23688,6001065601229,Cadbury Dairy Milk Whole Nut Chocolate Bar 150G,FOOD,DRY,CADBURY,South Africa,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Chocolate & Confectionery/Chocolates/Snacking Chocolates,150g,pieces,1,1,10,520,KES,KES520.00,520.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
145179,8691216014916,HARIBO CHAMALLOWS 150G,FOOD,DRY,HARIBO,Turkey,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Chocolate & Confectionery/Candy/Fruit Sweet,150g,pieces,1,1,10,350,KES,KES350.00,350.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
27762,6162000020014,Zesta Tomato Sauce 400g,FOOD,DRY,ZESTA,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Condiments, Dressings & Marinades/Sauces & Condiments/Peri-Peri",400g,pieces,1,1,10,105,KES,KES105.00,105.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
158794,2160826000009,Eva Premium Mixed Nuts,FOOD,FRESH,,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Nuts, Dates & Dried Fruits/Dried Fruits",,Kilo,0.1,0.1,30,4500,KES,KES4500.00,450.00,inStock,,True,30,Carrefour,main,SLOTTED,False,False,False,True,False,False,False
23237,80177616,Kinder Chocolate 100G 8 Pieces,FOOD,DRY,KINDER,United States,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Chocolate & Confectionery/Chocolates/Kids Chocolates,100g (8 Pieces),pieces,1,1,10,470,KES,KES470.00,470.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
68516,6166000038406,Kaputei Sun Dried Tomatoes In Herbed Oil 550g,FOOD,DRY,KAPUTEI,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Canned Vegetables&#39;/Peeled & Chopped Tomato",550g,pieces,1,1,10,679,KES,KES679.00,679.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
235948,6162000020342,Zesta Light Soy Sauce 700G,FOOD,DRY,LP - NONAME,,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Cooking Ingredients/Cooking Sauces & Pastes/Soya Sauce,700g,pieces,1,1,10,248,KES,KES248.00,248.00,inStock,,True,100,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
32238,6161100910874,Tropical Heat Chevda Chilli Lemon 50G,FOOD,DRY,TROPICAL HEAT,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Nuts, Dates & Dried Fruits/Nuts & Seeds/Mixed Nuts",50g,pieces,1,1,10,64,KES,KES64.00,64.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
34693,6164000072130,Krackles Tangy Tomato 125G,FOOD,DRY,KRACKLES,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Chips, Dips & Snacks/Canister & Puffs/Puffs",125g,pieces,1,1,10,197,KES,KES197.00,197.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
89972,9310768108216,Safcol Tuna Sandwich 95g,FOOD,DRY,SAFCOL,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Tuna & Seafood/Tuna",95g,pieces,1,1,24,275,KES,KES275.00,275.00,lowStock,3,True,3,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
88927,6161103945958,Nuvita Cookies Assorted 100G 2+1,FOOD,DRY,NUVITA,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Biscuits, Crackers & Cakes/Digestives & Assorted Biscuits/Butter Cookies",,pieces,1,1,10,144,KES,KES144.00,144.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
27732,6162000010268,Zesta Mixed Fruit Jam 500g,FOOD,DRY,ZESTA,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Jams, Honey & Spreads/Jams/Fruity Jam",500g,pieces,1,1,10,249,KES,KES249.00,249.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
15251,6164001015341,Norda Urban Bites Samba Salt And Vinegar Potato Crisps 30G,FOOD,DRY,URBAN BITES,KENYA,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Chips, Dips & Snacks/Chips",30G,pieces,1,1,10,58,KES,KES58.00,58.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
171211,8606110722096,Jake Vitamin Candy Pineapple 18Gm,FOOD,DRY,JAKE,,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Chocolate & Confectionery/Candy/Loose Candy,18gm,pieces,1,1,10,200,KES,KES200.00,200.00,lowStock,8,True,8,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
150887,2170204000002,Eva Chili Cashew Nuts,FOOD,FRESH,,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Nuts, Dates & Dried Fruits/Dried Fruits",Per Kg,Kilo,0.1,0.1,30,2850,KES,KES2850.00,285.00,inStock,,True,30,Carrefour,main,SLOTTED,False,False,False,True,False,False,False
79138,6921294305166,Master Kang Green Tea 600Ml,FOOD,DRY,MASTER KANG,China,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/World Specialities/Chinese,600ml,pieces,1,1,10,140,KES,KES140.00,140.00,lowStock,7,True,7,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
22207,6162000045222,Golden Digestive Classic Biscuits 400g,FOOD,DRY,LP - NONAME,South Africa,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Biscuits, Crackers & Cakes/Digestives & Assorted Biscuits/Fiber",400g,pieces,1,1,10,278,KES,KES278.00,278.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
37008,6008677002628,Clovers Vanilla Essence 500Ml,FOOD,DRY,CLOVERS,Kenya,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Sugar & Home Baking/Baking Ingredients/Food Colouring & Essences,500ml,pieces,1,1,12,201,KES,KES201.00,201.00,inStock,,True,12,Carrefour,main,SLOTTED,False,False,False,False,False,False,True
130085,6162000046793,Zesta Strawberry Jam Pet 900g,FOOD,DRY,ZESTA,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Jams, Honey & Spreads/Jams/Strawberry Jam",900g,pieces,1,1,10,379,KES,KES379.00,379.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
8192,6161101250467,Manji Biscuits Chocolate 150G,FOOD,DRY,MANJI,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Biscuits, Crackers & Cakes/Digestives & Assorted Biscuits/Assorted & Tins",150 gr,pieces,1,1,10,250,KES,KES250.00,250.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
211279,7613036633741,Nestle Quality Street Chocolate 600g,FOOD,DRY,QUALITY STREET,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Biscuits, Crackers & Cakes/Digestives & Assorted Biscuits/Assorted & Tins",600g,pieces,1,1,10,3273,KES,KES3273.00,3273.00,lowStock,7,True,7,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
14422,8858135012021,Real Thai Green Curry Paste 227g,FOOD,DRY,REAL THAI,Thailand,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/World Specialities/Thai,227g,pieces,1,1,10,490,KES,KES490.00,490.00,lowStock,3,True,3,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
225509,6164004743425,Elbbin Oats 500G,FOOD,DRY,,,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Breakfast Cereals & Bars/Oats,500g,pieces,1,1,10,275,KES,KES275.00,275.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
171213,8606105662048,Jake Vitamin Candy Grape 18Gm,FOOD,DRY,JAKE,,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Chocolate & Confectionery/Candy/Loose Candy,18gm,pieces,1,1,10,200,KES,KES200.00,200.00,lowStock,3,True,3,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
88212,8857122559532,Desiam Sweet Chilli Thai Sauce 250ml,FOOD,DRY,DE SIAM,Thailand,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/World Specialities/Thai,250ml,pieces,1,1,10,496,KES,KES496.00,496.00,lowStock,1,True,1,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
23162,6161100690059,Nutfields Dry Roasted And Salted Macadamia Nuts 20g,FOOD,DRY,NUTFIELDS,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Nuts, Dates & Dried Fruits/Nuts & Seeds/Nuts",20g,pieces,1,1,24,64,KES,KES64.00,64.00,inStock,,True,24,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
32283,6161100910010,Tropical Heat Snacks Salt&Vinegar Potato Crisps 50G,FOOD,DRY,TROPICAL HEAT,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Chips, Dips & Snacks/Chips",50g,pieces,1,1,10,60,KES,KES60.00,60.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
53475,6161100692817,Out of Africa Pure And Natural Dried Mango 60g,FOOD,DRY,OUT OF AFRICA,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Nuts, Dates & Dried Fruits/Dried Fruits",60g,pieces,1,1,10,200,KES,KES200.00,200.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
141185,796554920443,Caroline Vanilla Cake Mix 450g,FOOD,DRY,CAROLINE'S CUPCAKES,Kenya,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Sugar & Home Baking/Baking Ingredients/Ready Mixes,450g,pieces,1,1,10,514,KES,KES514.00,514.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,True
23233,80974482,Ferrero Kinder Joy Boys Chocolate 20G,FOOD,DRY,KINDER,United States,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Chocolate & Confectionery/Chocolates/Kids Chocolates,20g,pieces,1,1,10,160,KES,KES160.00,160.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
245388,6162000043594,Zesta green Chilli Sauce 240g,FOOD,DRY,ZESTA,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Condiments, Dressings & Marinades/Sauces & Condiments/Hot Sauces",,pieces,1,1,10,69,KES,KES69.00,69.00,inStock,,True,100,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
39622,6161101140584,Naturalli Dried Dates 250g,FOOD,DRY,NATURALLI,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Nuts, Dates & Dried Fruits/Dried Fruits",250g,pieces,1,1,10,249,KES,KES249.00,249.00,lowStock,6,True,6,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
43633,6161100450073,Jogoo Maize Meal Fortified With Vitamins And Minerals 5Kg,FOOD,DRY,JOGOO,Kenya,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Sugar & Home Baking/Flour & Bread Mixes/Corn Flour,5kg,pieces,1,1,10,424,KES,KES424.00,424.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
23234,80052760,Ferrero Kinder Bueno Hazelnut Chocolate 43G,FOOD,DRY,KINDER,United States,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Chocolate & Confectionery/Chocolates/Kids Chocolates,43g,pieces,1,1,10,255,KES,KES255.00,255.00,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
91068,8888192821434,Hosen Select Original Baby Gherkins 350g,FOOD,DRY,HOSEN,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Pickles & Olives/Gherkins & Pickles",,pieces,1,1,10,449,KES,KES449.00,449.00,lowStock,1,True,1,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
238922,6223012533005,Bellz Canned Red Kidney Beans 400G,FOOD,DRY,,United Kingdom,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Canned Vegetables&#39;/Baked Beans",400g,pieces,1,1,10,160,KES,KES160.00,160.00,inStock,,True,100,Carrefour,main,SLOTTED,False,False,False,False,False,False,False
